id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
buxtb001,Buxton,Byron,R,R,MIN,86,0,0,0,0,0,0,0,0,0,0,0,0,80,6,0,20230330,20231011,2023
cabaj001,Caballero,Jose,R,R,SEA,104,0,0,0,0,0,64,9,21,1,0,0,1,7,10,15,20230415,20231001,2023
cabbt001,Cabbage,Trey,L,R,ANA,22,0,0,0,0,9,0,0,0,3,2,6,10,0,4,1,20230714,20230909,2023
cabre003,Cabrera,Edward,R,R,MIA,22,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230929,2023
cabrg001,Cabrera,Genesis,L,L,SLN,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,20230409,20230715,2023
cabrg001,Cabrera,Genesis,L,L,TOR,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20230724,20231003,2023
cabrm001,Cabrera,Miguel,R,R,DET,98,0,0,0,0,1,0,0,0,0,0,0,0,96,3,0,20230330,20231001,2023
cabro002,Cabrera,Oswaldo,B,R,NYA,115,0,0,0,0,1,6,15,5,51,1,49,92,3,5,9,20230330,20231001,2023
cacek001,Caceres,Kelvin,R,R,ANA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230927,20230930,2023
calhk001,Calhoun,Kole,L,L,CLE,43,0,0,0,0,25,0,0,0,0,0,3,3,14,2,0,20230805,20230930,2023
calhw001,Calhoun,Willie,L,R,NYA,44,0,0,0,0,0,0,0,0,3,0,9,12,26,7,0,20230410,20230621,2023
calla002,Call,Alex,R,R,WAS,128,0,0,0,0,0,0,0,0,34,81,9,123,0,4,4,20230330,20231001,2023
calvb001,Calvo,Blair,R,R,COL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230530,20230530,2023
camaj001,Camargo,Johan,B,R,SFN,8,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,20230814,20230822,2023
camij001,Caminero,Junior,R,R,TBA,9,0,0,0,0,0,1,3,3,0,0,0,0,2,2,0,20230923,20231004,2023
campi001,Campbell,Isaiah,R,R,SEA,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20230707,20231001,2023
campl002,Campusano,Luis,R,R,SDN,49,0,0,0,42,0,0,0,0,0,0,0,0,5,5,0,20230401,20230924,2023
canaa001,Canario,Alexander,R,R,CHN,6,0,0,0,0,0,0,0,0,1,1,1,3,4,2,0,20230906,20231001,2023
candj002,Candelario,Jeimer,B,R,CHN,41,0,0,0,0,21,0,19,0,0,0,0,0,6,1,0,20230801,20231001,2023
candj002,Candelario,Jeimer,B,R,WAS,99,0,0,0,0,0,0,96,0,0,0,0,0,2,0,0,20230330,20230730,2023
canhm001,Canha,Mark,R,R,MIL,52,0,0,0,0,5,0,0,0,17,0,13,28,20,3,0,20230801,20231004,2023
canhm001,Canha,Mark,R,R,NYN,89,0,0,0,0,13,0,4,0,51,0,13,59,15,8,2,20230330,20230730,2023
canng001,Canning,Griffin,R,R,ANA,24,24,22,2,0,0,0,0,0,0,0,0,0,0,0,0,20230412,20230927,2023
canoy001,Cano,Yennier,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
canoy001,Cano,Yennier,R,R,BAL,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,20230414,20231010,2023
canzd001,Canzone,Dominic,L,R,ARI,15,0,0,0,0,0,0,0,0,0,0,4,4,7,7,0,20230708,20230730,2023
canzd001,Canzone,Dominic,L,R,SEA,44,0,0,0,0,0,0,0,0,26,0,9,34,9,7,1,20230801,20231001,2023
capec001,Capel,Conner,L,L,OAK,32,0,0,0,0,0,0,0,0,11,0,15,26,3,4,3,20230330,20230702,2023
caprv001,Capra,Vinny,R,R,PIT,9,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,20230803,20230905,2023
caram001,Carasiti,Matt,R,R,COL,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20230521,20230917,2023
carav001,Caratini,Victor,B,R,MIL,62,0,0,0,58,1,0,0,0,0,0,0,0,1,3,0,20230402,20231001,2023
carld002,Carlson,Dylan,B,L,SLN,76,0,0,0,0,0,0,0,0,5,50,20,72,3,6,1,20230401,20230809,2023
carld003,Carlton,Drew,R,R,SDN,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20230516,20230630,2023
carpk001,Carpenter,Kerry,L,R,DET,118,0,0,0,0,0,0,0,0,11,0,80,90,27,7,0,20230401,20231001,2023
carpm002,Carpenter,Matt,L,R,SDN,76,0,0,0,0,13,0,0,0,0,0,0,0,55,17,0,20230330,20230910,2023
carrc003,Carrasco,Carlos,R,R,NYN,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230826,2023
carrc005,Carroll,Corbin,L,L,ARI,172,0,0,0,0,0,0,0,0,74,47,81,166,3,5,0,20230330,20231101,2023
carrc005,Carroll,Corbin,L,L,NLS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20230711,20230711,2023
carte001,Carter,Evan,L,R,TEX,40,0,0,0,0,0,0,0,0,35,4,2,40,0,1,0,20230908,20231101,2023
casac001,Casali,Curt,R,R,CIN,40,0,0,0,38,2,0,1,0,0,0,0,0,0,0,0,20230401,20230718,2023
casat001,Casas,Triston,L,R,BOS,132,0,0,0,0,125,0,0,0,0,0,0,0,3,12,0,20230330,20230914,2023
castd002,Castillo,Diego,R,R,SEA,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230423,2023
castd003,Castano,Daniel,L,L,MIA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230407,20230911,2023
castd004,Castillo,Diego,R,R,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20230731,20230731,2023
casth001,Castro,Harold,L,R,COL,99,2,0,2,0,0,68,2,4,5,11,3,19,3,17,2,20230330,20230926,2023
castj007,Castillo,Jose,L,L,SDN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230704,20230704,2023
castl003,Castillo,Luis,R,R,SEA,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230930,2023
castm002,Castro,Miguel,R,R,ARI,83,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20231031,2023
castm003,Castillo,Max,R,R,KCA,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20230508,20230817,2023
castn001,Castellanos,Nick,R,R,NLS,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20230711,20230711,2023
castn001,Castellanos,Nick,R,R,PHI,170,0,0,0,0,0,0,0,0,0,0,161,161,8,1,0,20230330,20231024,2023
castr006,Castro,Rodolfo,B,R,PHI,14,0,0,0,0,0,4,8,0,0,0,0,0,1,3,0,20230802,20230928,2023
castr006,Castro,Rodolfo,B,R,PIT,78,0,0,0,0,0,41,9,31,0,0,0,0,2,16,3,20230330,20230708,2023
castw003,Castro,Willi,B,R,MIN,130,3,0,3,0,0,10,42,8,58,48,4,89,3,14,9,20230403,20231011,2023
cavej001,Cave,Jake,L,L,PHI,68,0,0,0,0,17,0,0,0,35,1,11,46,2,11,1,20230330,20231024,2023
ceasd001,Cease,Dylan,R,R,CHA,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230929,2023
ceccs001,Cecconi,Slade,R,R,ARI,9,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,20230802,20231021,2023
cessl001,Cessa,Luis,R,R,CIN,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,20230404,20230507,2023
chafa001,Chafin,Andrew,R,L,ARI,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230729,2023
chafa001,Chafin,Andrew,R,L,MIL,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20230803,20231001,2023
chany001,Chang,Yu,R,R,BOS,39,0,0,0,0,2,4,1,33,0,0,0,0,1,2,2,20230401,20230806,2023
chapa001,Chapman,Aroldis,L,L,KCA,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230629,2023
chapa001,Chapman,Aroldis,L,L,TEX,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20230702,20231101,2023
chapm001,Chapman,Matt,R,R,TOR,142,0,0,0,0,0,0,139,0,0,0,0,0,2,1,0,20230330,20231004,2023
charj001,Chargois,J. T.,B,R,MIA,47,47,5,42,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231004,2023
chavj001,Chavez,Jesse,R,R,ATL,36,36,1,35,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231001,2023
chavm001,Chavis,Michael,R,R,WAS,48,0,0,0,0,9,22,7,0,1,0,1,2,5,2,15,20230404,20231001,2023
chiry001,Chirinos,Yonny,R,R,ATL,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20230728,20230819,2023
chiry001,Chirinos,Yonny,R,R,TBA,15,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,20230414,20230716,2023
chisj001,Chisholm,Jazz,L,R,MIA,99,0,0,0,0,0,0,0,0,0,97,0,97,1,3,0,20230330,20231004,2023
choij001,Choi,Ji Man,L,R,PIT,23,0,0,0,0,7,0,0,0,0,0,0,0,12,4,0,20230401,20230730,2023
choij001,Choi,Ji Man,L,R,SDN,16,0,0,0,0,10,0,0,0,0,0,0,0,6,3,0,20230804,20231001,2023
cimba001,Cimber,Adam,R,R,TOR,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230618,2023
cisnj001,Cisnero,Jose,R,R,DET,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230929,2023
civaa001,Civale,Aaron,R,R,CLE,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230730,2023
civaa001,Civale,Aaron,R,R,TBA,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20230805,20230929,2023
clart003,Clarke,Taylor,R,R,KCA,58,58,2,56,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20231001,2023
clase001,Clase,Emmanuel,R,R,CLE,75,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230929,2023
claua001,Claudio,Alex,L,L,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230424,20230424,2023
cleag001,Cleavinger,Garrett,R,L,TBA,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230507,2023
cleme002,Clement,Ernie,R,R,TOR,30,1,0,1,0,0,6,3,15,0,0,0,0,2,8,4,20230523,20230919,2023
clemk001,Clemens,Kody,L,R,PHI,49,4,0,4,0,39,0,0,1,0,0,1,1,2,8,0,20230407,20230701,2023
clevm001,Clevinger,Mike,R,R,CHA,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230930,2023
cobba001,Cobb,Alex,R,R,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
cobba001,Cobb,Alex,R,R,SFN,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230919,2023
colao001,Colas,Oscar,L,L,CHA,75,0,0,0,0,0,0,0,0,0,8,69,72,2,6,1,20230330,20230910,2023
coled003,Coleman,Dylan,R,R,KCA,23,23,1,22,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230821,2023
coleg001,Cole,Gerrit,R,R,ALS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
coleg001,Cole,Gerrit,R,R,NYA,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230927,2023
collz001,Collins,Zack,L,R,CLE,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230818,20230820,2023
coloa001,Colome,Alex,R,R,CHA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20230502,20230507,2023
confm001,Conforto,Michael,L,R,SFN,125,0,0,0,0,0,0,0,0,18,0,96,110,13,10,0,20230330,20231001,2023
contr001,Contreras,Roansy,R,R,PIT,19,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,20230404,20230705,2023
contw001,Contreras,Willson,R,R,SLN,125,0,0,0,97,0,0,0,0,0,0,0,0,30,5,0,20230330,20230920,2023
contw002,Contreras,William,R,R,MIL,143,0,0,0,110,0,0,0,0,0,0,0,0,33,4,0,20230330,20231004,2023
coons001,Coonrod,Sam,R,R,NYN,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20230814,20230912,2023
coopg002,Cooper,Garrett,R,R,MIA,82,0,0,0,0,51,0,0,0,0,0,0,0,26,5,0,20230330,20230731,2023
coopg002,Cooper,Garrett,R,R,SDN,41,0,0,0,0,31,0,0,0,0,0,0,0,10,9,0,20230804,20231001,2023
corbp001,Corbin,Patrick,L,L,WAS,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230927,2023
cordf003,Cordero,Franchy,L,R,NYA,24,0,0,0,0,0,0,0,0,4,0,18,22,0,3,0,20230403,20230722,2023
cordj001,Cordero,Jimmy,R,R,NYA,31,31,1,30,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230702,2023
corrc001,Correa,Carlos,R,R,MIN,141,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,20230330,20231011,2023
cortn001,Cortes,Nestor,R,L,NYA,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230805,2023
cosgt001,Cosgrove,Tom,L,L,SDN,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,20230429,20231001,2023
could001,Coulombe,Danny,L,L,BAL,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20231008,2023
cousj001,Cousins,Jake,R,R,MIL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20230424,20230603,2023
coved001,Covey,Dylan,R,R,LAN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230517,20230517,2023
coved001,Covey,Dylan,R,R,PHI,28,28,1,27,0,0,0,0,0,0,0,0,0,0,0,0,20230523,20230927,2023
cowsc001,Cowser,Colton,L,R,BAL,26,0,0,0,0,0,0,0,0,7,10,12,26,0,0,4,20230705,20230811,2023
cox-a001,Cox,Austin,L,L,KCA,24,24,3,21,0,0,0,0,0,0,0,0,0,0,0,0,20230504,20230908,2023
crawb001,Crawford,Brandon,L,R,SFN,94,1,0,1,0,0,0,0,92,0,0,0,0,0,6,0,20230330,20231001,2023
crawj002,Crawford,J. P.,L,R,SEA,145,0,0,0,0,0,0,0,144,0,0,0,0,0,1,0,20230330,20231001,2023
crawk001,Crawford,Kutter,R,R,BOS,32,31,23,8,0,0,0,0,0,0,0,0,0,0,0,1,20230403,20230930,2023
crisc002,Criswell,Cooper,R,R,TBA,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20230417,20230930,2023
crisn001,Crismatt,Nabil,R,R,ARI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230826,20230826,2023
crisn001,Crismatt,Nabil,R,R,SDN,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230616,2023
crocg001,Crochet,Garrett,L,L,CHA,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20230518,20231001,2023
cronc002,Cron,C. J.,R,R,ANA,15,0,0,0,0,14,0,0,0,0,0,0,0,1,1,0,20230731,20230921,2023
cronc002,Cron,C. J.,R,R,COL,56,0,0,0,0,47,0,0,0,0,0,0,0,8,1,0,20230330,20230730,2023
crond001,Cronin,Declan,R,R,CHA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20230730,20231001,2023
cronj001,Cronenworth,Jake,L,R,SDN,127,0,0,0,0,106,35,0,0,0,0,0,0,0,2,0,20230330,20230825,2023
cropt001,Cropley,Tyler,R,R,KCA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230919,20230923,2023
crowp001,Crow-Armstrong,Pete,L,L,CHN,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,7,20230911,20231001,2023
croww001,Crowe,Wil,R,R,PIT,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230417,2023
cruzf002,Cruz,Fernando,B,R,CIN,58,58,2,56,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230930,2023
cruzn002,Cruz,Nelson,R,R,SDN,49,0,0,0,0,1,0,0,0,0,0,0,0,42,16,0,20230331,20230703,2023
cruzo001,Cruz,Oneil,L,R,PIT,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,20230330,20230409,2023
cruzs001,Cruz,Steven,R,R,KCA,10,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,20230829,20230930,2023
cuasj001,Cuas,Jose,R,R,CHN,27,27,1,26,0,0,0,0,0,0,0,0,0,0,0,0,20230802,20230929,2023
cuasj001,Cuas,Jose,R,R,KCA,45,45,1,44,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230729,2023
cuetj001,Cueto,Johnny,R,R,MIA,13,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230927,2023
culbc001,Culberson,Charlie,R,R,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20230716,20230716,2023
currx001,Curry,Xzavion,R,R,CLE,41,41,9,32,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230930,2023
curtj003,Curtiss,John,R,R,NYN,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230804,2023
cyr-t001,Cyr,Tyler,R,R,LAN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230519,20230520,2023
dahld001,Dahl,David,L,R,SDN,4,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,20230330,20230404,2023
dalbb001,Dalbec,Bobby,R,R,BOS,21,0,0,0,0,15,1,2,1,0,0,0,0,2,4,2,20230410,20231001,2023
danid001,Daniel,Davis,R,R,ANA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230907,20230929,2023
dannh001,Danner,Hagen,R,R,TOR,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230811,20230811,2023
darnt001,d'Arnaud,Travis,R,R,ATL,77,0,0,0,65,0,0,0,0,0,0,0,0,8,7,1,20230330,20231012,2023
darvy001,Darvish,Yu,R,R,SDN,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20230404,20230825,2023
davih001,Davis,Henry,R,R,PIT,62,0,0,0,2,0,0,0,0,0,0,49,49,11,2,0,20230619,20231001,2023
davij006,Davis,J. D.,R,R,SFN,144,0,0,0,0,15,0,116,0,0,0,0,0,14,14,2,20230330,20230926,2023
davij007,Davis,Jonathan,R,R,MIA,34,0,0,0,0,0,0,0,0,1,31,2,33,0,0,3,20230523,20230704,2023
davin001,Davis,Noah,R,R,COL,8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,20230416,20230927,2023
davit005,Davidson,Tucker,L,L,ANA,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230715,2023
davit005,Davidson,Tucker,L,L,KCA,20,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,20230805,20230929,2023
daviz001,Davies,Zach,R,R,ARI,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230926,2023
dazay001,Daza,Yonathan,R,R,COL,24,0,0,0,0,0,0,0,0,0,23,2,23,0,1,2,20230330,20230502,2023
degrj001,deGrom,Jacob,L,R,TEX,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230428,2023
dejee001,De Jesus,Enmanuel,L,L,MIA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230909,20230927,2023
dejoc001,De Jong,Chase,L,R,PIT,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230606,2023
dejop001,DeJong,Paul,R,R,SFN,18,0,0,0,0,0,1,0,16,0,0,0,0,1,3,1,20230823,20230920,2023
dejop001,DeJong,Paul,R,R,SLN,81,0,0,0,0,0,0,0,81,0,0,0,0,0,1,0,20230423,20230730,2023
dejop001,DeJong,Paul,R,R,TOR,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,20230802,20230816,2023
delab001,De La Cruz,Bryan,R,R,MIA,155,0,0,0,0,0,0,0,0,144,7,16,154,1,1,1,20230330,20231004,2023
delae003,De La Cruz,Elly,B,R,CIN,98,0,0,0,0,0,0,32,69,0,0,0,0,1,0,2,20230606,20231001,2023
delaj004,Delay,Jason,R,R,PIT,70,0,0,0,68,0,0,0,0,0,0,0,0,0,3,0,20230402,20231001,2023
delej003,De Leon,Jose,R,R,MIN,13,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,20230517,20230624,2023
deloe001,De Los Santos,Enyel,R,R,CLE,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231001,2023
deloy001,De Los Santos,Yerry,R,R,PIT,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20230603,20230807,2023
deluj001,Deluca,Jonny,R,R,LAN,24,0,0,0,0,0,0,0,0,9,8,7,21,2,8,3,20230607,20230725,2023
dermm001,Dermody,Matt,R,L,BOS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20230608,20230608,2023
desca001,DeSclafani,Anthony,R,R,SFN,19,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230723,2023
detmr001,Detmers,Reid,L,L,ANA,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230926,2023
devec001,Devenski,Chris,R,R,ANA,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20230430,20230715,2023
devec001,Devenski,Chris,R,R,TBA,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20230902,20231003,2023
dever001,Devers,Rafael,L,R,BOS,153,0,0,0,0,0,0,151,1,0,0,0,0,2,2,0,20230330,20231001,2023
diaza003,Diaz,Aledmys,R,R,OAK,109,0,0,0,0,10,11,40,40,13,0,0,13,5,24,0,20230330,20230930,2023
diaza004,Diaz,Alexis,R,R,CIN,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230930,2023
diaza004,Diaz,Alexis,R,R,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
diaze005,Diaz,Elias,R,R,COL,141,0,0,0,126,0,0,0,0,0,0,0,0,8,16,0,20230330,20231001,2023
diaze005,Diaz,Elias,R,R,NLS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20230711,20230711,2023
diazi001,Diaz,Isan,L,R,DET,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20230813,20230815,2023
diazi001,Diaz,Isan,L,R,SFN,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,20230623,20230803,2023
diazj007,Diaz,Jhonathan,L,L,ANA,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20230907,20230922,2023
diazj008,Diaz,Jordan,R,R,OAK,90,0,0,0,0,7,28,38,0,0,0,0,0,16,8,1,20230419,20231001,2023
diazm004,Diaz,Miguel,R,R,DET,12,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,20230902,20230930,2023
diazy001,Diaz,Yandy,R,R,ALS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
diazy001,Diaz,Yandy,R,R,TBA,139,0,0,0,0,120,0,6,0,0,0,0,0,13,4,0,20230330,20231004,2023
diazy004,Diaz,Yainer,R,R,HOU,111,0,0,0,65,8,0,0,0,0,0,0,0,39,22,0,20230330,20231023,2023
dickc002,Dickerson,Corey,L,R,WAS,50,0,0,0,0,0,0,0,0,43,0,1,44,5,7,0,20230330,20230802,2023
diekj001,Diekman,Jake,R,L,CHA,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230429,2023
diekj001,Diekman,Jake,R,L,TBA,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,20230511,20231003,2023
dixob001,Dixon,Brandon,R,R,SDN,33,1,0,1,0,16,0,0,0,2,0,9,11,7,4,5,20230411,20230716,2023
doddd001,Dodd,Dylan,L,L,ATL,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20230404,20231001,2023
domij003,Dominguez,Jasson,B,R,NYA,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,20230901,20230909,2023
domis001,Dominguez,Seranthony,R,R,PHI,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20231021,2023
donaj001,Donaldson,Josh,R,R,MIL,19,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,20230911,20231004,2023
donaj001,Donaldson,Josh,R,R,NYA,34,1,0,1,0,0,0,23,0,0,0,0,0,7,3,0,20230330,20230715,2023
donob001,Donovan,Brendan,L,R,SLN,95,0,0,0,0,14,34,6,1,21,0,9,26,18,10,1,20230330,20230729,2023
dovac001,Doval,Camilo,R,R,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
dovac001,Doval,Camilo,R,R,SFN,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230930,2023
downj001,Downs,Jeter,R,R,WAS,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,20230429,20230819,2023
doylb001,Doyle,Brenton,R,R,COL,126,0,0,0,0,0,0,0,0,0,125,0,125,0,0,1,20230424,20231001,2023
doylt001,Doyle,Tommy,R,R,COL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20230715,20230930,2023
dozih001,Dozier,Hunter,R,R,KCA,29,0,0,0,0,5,0,17,0,2,0,5,7,1,1,1,20230330,20230519,2023
drurb001,Drury,Brandon,R,R,ANA,125,0,0,0,0,47,92,0,0,0,0,0,0,9,1,0,20230330,20231001,2023
duard001,Duarte,Daniel,R,R,CIN,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,20230613,20230927,2023
dubis001,Dubin,Shawn,R,R,HOU,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20230619,20230702,2023
dubom001,Dubon,Mauricio,R,R,HOU,140,0,0,0,0,2,79,1,9,9,37,2,46,0,10,4,20230330,20231022,2023
duffm002,Duffy,Matt,R,R,KCA,79,2,0,2,0,17,22,31,1,0,0,0,0,4,19,0,20230402,20231001,2023
dufft001,Duffey,Tyler,R,R,CHN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20231001,20231001,2023
dunnd001,Dunning,Dane,R,R,TEX,40,40,26,14,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20231031,2023
durae002,Duran,Ezequiel,R,R,TEX,122,0,0,0,0,2,9,22,37,34,0,1,35,22,5,1,20230401,20230929,2023
duraj001,Duran,Jarren,L,R,BOS,102,0,0,0,0,0,0,0,0,27,75,1,96,1,17,2,20230417,20230820,2023
duraj002,Duran,Jhoan,R,R,MIN,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231011,2023
duvaa001,Duvall,Adam,R,R,BOS,92,0,0,0,0,0,0,0,0,7,61,26,84,5,8,1,20230330,20230930,2023
eaton001,Eaton,Nate,R,R,KCA,28,1,0,1,0,0,0,1,0,13,6,4,22,2,2,5,20230401,20230623,2023
edenc001,Eden,Cam,R,R,TOR,5,0,0,0,0,0,0,0,0,2,0,0,2,2,1,3,20230921,20231001,2023
edmat001,Edman,Tommy,B,R,SLN,137,0,0,0,0,0,51,0,48,0,42,8,49,0,5,0,20230330,20231001,2023
edwac001,Edwards,Carl,R,R,WAS,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230619,2023
